"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010586","GO:0010586","miRNA metabolic process","20/1320","110/18805",0.181818181818182,2.59022038567493,4.59589600420915,7.29750060904006e-05,0.00143124380631846,0.00101903783092744,"PPARG/QKI/GATA3/KLF4/SOX9/JUN/EGFR/NR3C1/FGF2/SMARCA4/MYB/FOS/TWIST1/SMAD6/SREBF2/FOXA1/APP/ESR1/EGR1/BMP2",20
"GO:0002064","GO:0002064","epithelial cell development","32/1320","221/18805",0.144796380090498,2.06279994515289,4.36673995918584,7.47682517720488e-05,0.0014614935119872,0.0010405754573715,"ADIPOQ/PDE2A/EPAS1/CXCR4/SDC1/RAB25/EDNRB/SFN/CEBPA/SPINT2/AMOTL2/SOX9/VIM/XBP1/CDH5/GPX1/PPP1R16B/CLDN5/FOXA1/TNMD/ADD1/ESR1/TJP2/PECAM1/LAMB2/SIDT2/PALLD/FZD5/IL6ST/RAPGEF3/EZR/ROCK2",32
"GO:0038065","GO:0038065","collagen-activated signaling pathway","14/1320","62/18805",0.225806451612903,3.21688660801564,4.80395621643542,7.8703860974471e-05,0.00153327755911804,0.00109168530976735,"DDR1/COL4A1/EGFR/TEK/COL4A2/NTRK2/DDR2/FLT1/TYRO3/COL1A1/EPHA3/FGFR1/RET/EPHB1",14
"GO:0045787","GO:0045787","positive regulation of cell cycle","44/1320","344/18805",0.127906976744186,1.82218992248062,4.22866253527857,8.19893356499098e-05,0.00159195960053575,0.00113346660512507,"RGCC/EZH2/RRM2/SMC4/MSX1/CDC14B/ANXA1/STIL/IGF1/NPM1/EGFR/CDK1/PTPN11/AURKA/DTL/RAD21/ADAMTS1/DDR2/RAB11FIP4/HSF1/CITED2/EXOC7/WNK1/DUSP3/FOXA1/APP/TAL1/MAP3K7/CDK4/FEN1/CCNE2/ASNS/KAT2B/NDC80/NUSAP1/ECT2/CDC7/CDC20/FGFR1/DBF4/GPSM2/ADAM17/ROCK2/KIF20B",44
"GO:0003007","GO:0003007","heart morphogenesis","37/1320","272/18805",0.136029411764706,1.93790385472371,4.28103894304723,8.2870947839574e-05,0.00159416453842538,0.00113503650894891,"RBP4/DSP/TGFBR3/GATA3/DLC1/ADAMTS5/SOX4/KCNJ8/MSX1/SLIT3/DHRS3/S1PR1/PARVA/SOX9/STIL/TMEM100/TEK/ZFPM2/SOS1/TGFBR2/ADAMTS1/TWIST1/NACA/FHL2/SMAD6/CLDN5/CITED2/PLXND1/RTN4/FZD1/COL11A1/SMAD7/CTNNB1/SPRY1/NDRG4/MICAL2/BMP2",37
"GO:0009636","GO:0009636","response to toxic substance","37/1320","272/18805",0.136029411764706,1.93790385472371,4.28103894304723,8.2870947839574e-05,0.00159416453842538,0.00113503650894891,"CD36/HBA1/HBB/GPX3/CAT/SDC1/CDH1/MT1X/SNN/HBG2/GPX4/ASS1/PRDX6/CES1/HBA2/PXDN/CDK1/MT1E/RDH11/ALAD/FOS/ALDH1A1/GPX1/MTARC1/DHX15/ABCB6/GCH1/BCL2/FBLN5/MT1H/ADH5/NNT/PINK1/EPHX1/TXN/DUOX2/ESD",37
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","20/1320","111/18805",0.18018018018018,2.56688506688507,4.54911358101941,8.32342737306396e-05,0.00159416453842538,0.00113503650894891,"FERMT2/ITGB1BP1/ITGA7/PLPP3/SLC2A10/FN1/LAMC1/PTPN11/ADAMTS1/ITGA1/ISG15/CD47/NID1/LAMB2/LAMA2/DST/ITGB4/VAV3/ITGB3/NEDD9",20
"GO:1901655","GO:1901655","cellular response to ketone","20/1320","111/18805",0.18018018018018,2.56688506688507,4.54911358101941,8.32342737306396e-05,0.00159416453842538,0.00113503650894891,"AKR1C2/PCK1/AKR1C3/ASS1/SERPINF1/GNAI1/EGFR/NR3C1/FOS/POSTN/KLF2/AQP1/SCNN1A/ADCY6/CBX3/CDK4/KLF9/PTGER4/SPP1/ROCK2",20
"GO:0046883","GO:0046883","regulation of hormone secretion","36/1320","262/18805",0.137404580152672,1.95749479528105,4.28821288039381,8.34712762608999e-05,0.00159416453842538,0.00113503650894891,"LEP/RBP4/ADIPOQ/PPARG/SOX4/HADH/IRS2/FOXO1/C1QTNF1/ANXA1/EGFR/VAMP8/PTPN11/MYB/DAB2/PPP3CB/ENSA/P2RY1/NR0B2/AGTR1/SRI/KCNB1/SERP1/TFAP2B/SIDT2/ABAT/CRY1/CRHR1/ALOX5/TCF7L2/FGFR1/GNAZ/RAPGEF3/SPP1/INHBA/PDE8B",36
"GO:0032387","GO:0032387","negative regulation of intracellular transport","13/1320","55/18805",0.236363636363636,3.36728650137741,4.83070813688615,8.52860587838215e-05,0.00162350095560706,0.00115592387894137,"ADIPOQ/CD36/ANGPT1/ARHGAP8/MDFIC/CRYAB/SNX3/PKIG/APOD/TXN/ARHGAP1/CHP1/SP100",13
"GO:0170043","GO:0170043","non-proteinogenic amino acid biosynthetic process","7/1320","17/18805",0.411764705882353,5.86608734402852,5.51497252943935,8.58922266453835e-05,0.00162971407234319,0.00116034758437446,"SLC38A1/ALDH1A1/ATP2B4/SRR/PLOD2/ABAT/SLC1A3",7
"GO:0043542","GO:0043542","endothelial cell migration","39/1320","293/18805",0.133105802047782,1.89625349053677,4.24832044930967,8.69413892016787e-05,0.00164426490941487,0.00117070770148535,"PPARG/RGCC/ITGB1BP1/TGFBR3/ANGPT1/GATA3/KLF4/PLPP3/ADGRA2/SASH1/SERPINF1/ANXA1/MEOX2/TEK/SPARC/FGF2/CDH5/GPX1/FSTL1/S100P/PLK2/ATP2B4/RRAS/S100A12/VSTM4/DCN/PLXND1/STAT5A/JCAD/KRIT1/ZEB2/SP100/PTPRM/FGFR1/HRG/ITGB3/ADAM17/ID1/ROCK2",39
"GO:0045598","GO:0045598","regulation of fat cell differentiation","24/1320","147/18805",0.163265306122449,2.32591218305504,4.43424977497256,8.84362012008705e-05,0.00166712256309084,0.00118698222698494,"LPL/LEP/ADIPOQ/ADIRF/RARRES2/PPARG/FERMT2/CEBPA/TFE3/FOXO1/AAMDC/XBP1/ZBTB16/ZFPM2/LMO3/SLC7A10/CEBPB/CDS1/CREBL2/ALOX5/ZFP36/CCDC85B/ID2/BMP2",24
"GO:0051048","GO:0051048","negative regulation of secretion","27/1320","175/18805",0.154285714285714,2.19798701298701,4.3746566788885,9.01278048238931e-05,0.00169353052612638,0.00120578455350132,"LEP/ADIPOQ/PTGER3/HADH/FOXO1/ANXA1/HMGCR/VAMP8/PTPN11/IL12A/ATP9A/FRMD4A/WNK1/P2RY1/ASIC1/NR1H3/KCNB1/VAMP3/ABAT/CRY1/CYP51A1/RAB33B/GNAZ/INHBA/TNFRSF1B/PDE8B/RAB7A",27
"GO:0050727","GO:0050727","regulation of inflammatory response","53/1320","442/18805",0.119909502262443,1.70825620457973,4.14008229442535,9.23405768368914e-05,0.00172953009670383,0.00123141605258877,"LPL/FABP4/ADIPOQ/PPARG/PDE2A/PTGER3/GATA3/EDNRB/CEBPA/KLF4/MGLL/ANXA1/LGALS1/IGF1/TEK/VAMP8/TNIP1/CDH5/GPX1/CD81/IER3/CEBPB/PLK2/S100A12/PBK/MDK/DHX9/PSMB4/APP/TYRO3/IL22RA1/AGTR1/AREL1/CAMK2N1/TLR4/ESR1/FYN/NR1H3/CD47/XCL1/FBXL2/ALOX5/IL6ST/ZFP36/BIRC2/CALHM2/PTPN2/IL22/SETD4/LRRC19/PTGER4/HYAL2/TNFRSF1B",53
"GO:0141091","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","49/1320","399/18805",0.12280701754386,1.74953482190324,4.15793620463736,9.33118076776157e-05,0.0017331066580633,0.00123396254488717,"CAV2/PPARG/CHRDL1/CAV1/FERMT2/CDKN1C/TGFBR3/CIDEA/SLC2A10/MSX1/PTPRK/TMEM100/JUN/XBP1/HIPK2/FMOD/CDH5/GPC3/CRIM1/FOS/TGFBR2/FSTL1/DAB2/SMAD6/CLDN5/CITED2/FZD1/SMAD7/MAP3K7/ZEB1/TFAP2B/SINHCAF/SPRY1/ZEB2/EGR1/COL1A2/ZBTB7A/PBLD/TOB1/DKK3/SORL1/BMP2/TSKU/INHBA/ADAM17/ID1/HSPA5/SMAD5/NREP",49
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","49/1320","399/18805",0.12280701754386,1.74953482190324,4.15793620463736,9.33118076776157e-05,0.0017331066580633,0.00123396254488717,"G0S2/PPARG/CAV1/KLF4/ACAA2/PPP2R1B/MSX1/NACC2/MUC1/IVNS1ABP/CLU/IGF1/TMBIM1/XBP1/FGF2/LGALS3/SRPX/GPX1/MIF/IFI6/IER3/LMNA/BCL2L2/URI1/BCL2/PMAIP1/ACKR3/DAPK2/FZD1/APP/PINK1/CTNNB1/TLR4/FYN/TMEM14A/EIF2AK3/PEA15/WFS1/SP100/YBX3/GCLC/TCF7L2/FGFR1/CSNK2A1/RET/PTPN2/NONO/INHBA/HYAL2",49
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","55/1320","464/18805",0.118534482758621,1.68866738505747,4.12701710509393,9.34241185634122e-05,0.0017331066580633,0.00123396254488717,"LEP/CD24/CD36/CAV2/AKAP12/FERMT2/GHR/ANGPT1/EZH2/ARHGAP8/TPBG/SASH1/C1QTNF1/IGFBP6/IGF1/EGFR/TEK/HIPK2/FGF2/PTPN11/CSPG4/IL6R/CAVIN3/MIF/CD81/WWC1/NTRK2/DDR2/LPAR1/S100A12/ITGA1/FLT1/ACKR3/P2RY1/AVPI1/APP/PDE8A/CTNNB1/TLR4/JCAD/MAP3K7/FZD7/IGFBP3/NDRG4/MAP2K7/INAVA/FGFR1/RET/THPO/ITGB3/BMP2/INHBA/KSR1/ROCK2/PDE8B",55
"GO:0050821","GO:0050821","protein stabilization","33/1320","234/18805",0.141025641025641,2.0090811965812,4.26771751990458,9.79921521192379e-05,0.00180742573504568,0.00128687732479422,"ATP1B1/STX12/PLPP3/SOX4/MSX1/PARVA/PEX19/CLU/IGF1/PTEN/STXBP1/CRTAP/CRYAB/USP27X/CCT2/CCT6A/CCNH/URI1/CCT3/CREBL2/RTN4/TTI2/SMAD7/PINK1/LAMP2/ANK2/WFS1/GTPBP4/CHP1/PIK3R1/CSNK2A1/PPIB/CCT5",33
"GO:0034341","GO:0034341","response to type II interferon","21/1320","121/18805",0.173553719008264,2.47248309541698,4.46464921238383,9.80509068282294e-05,0.00180742573504568,0.00128687732479422,"PPARG/ASS1/GSN/VIM/STXBP1/UBD/ACTR2/GCH1/CALM1/JAK1/EPRS1/TLR4/MRC1/NR1H3/CD47/ACTR3/SP100/VAMP3/PTPN2/STAT1/KYNU",21
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","13/1320","56/18805",0.232142857142857,3.30715638528139,4.75073997605096,0.000104009391264057,0.00191121357764394,0.00136077370606137,"CD36/FERMT2/ITGB1BP1/SDC4/TEK/PPM1F/RRAS/CEACAM6/S100A10/EFEMP2/MAP4K4/HRG/ITGB3",13
"GO:1901654","GO:1901654","response to ketone","32/1320","225/18805",0.142222222222222,2.02612794612795,4.25450646908453,0.000105639831920011,0.00193506924822032,0.00137775881418352,"AKR1C2/PCK1/CAV1/AKR1C3/GHR/TGFBR3/FOSB/ASS1/SERPINF1/SLIT3/HOXA10/PCNA/GNAI1/EGFR/NR3C1/TXNIP/FOS/POSTN/HNRNPD/KLF2/HSF1/AQP1/SCNN1A/ADCY6/CBX3/NR1H3/CDK4/KLF9/PTGER4/SPP1/INHBA/ROCK2",32
"GO:2000114","GO:2000114","regulation of establishment of cell polarity","8/1320","23/18805",0.347826086956522,4.95520421607378,5.21484230986251,0.000109020862830398,0.00199074146077452,0.00141739712770754,"KANK1/GATA3/GSN/CDH5/ARFGEF1/KRIT1/ROCK2/KIF20B",8
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","27/1320","177/18805",0.152542372881356,2.17315100154083,4.30860521530335,0.00010969320880037,0.00199675919144423,0.00142168171932058,"CAV2/PPARG/RGCC/CAV1/CDKN1C/TGFBR3/GATA3/SFN/A4GNT/PTPRK/SERPINF1/SOX9/SPARC/RGN/GPC3/IL12A/DAB2/FLT1/TNMD/ZEB1/KRIT1/TRIM24/PTPRM/KLF9/ALOX5/IRF6/STAT1",27
"GO:0035929","GO:0035929","steroid hormone secretion","9/1320","29/18805",0.310344827586207,4.42123824451411,5.06594006505533,0.000111407787143341,0.00202165221218057,0.00143940541513286,"FZD4/C1QTNF1/PTPN11/DAB2/AGTR1/CRY1/CRHR1/SPP1/INHBA",9
"GO:0032370","GO:0032370","positive regulation of lipid transport","17/1320","88/18805",0.193181818181818,2.75210915977961,4.526511671203,0.000114727839561318,0.00207543374361701,0.00147769757395094,"ADIPOQ/ABCA8/PPARG/CAV1/ACSL1/CES1/C1QTNF1/RXRA/MYB/PLA2G4A/MIF/DAB2/ABCA1/NR1H3/ABCA5/ANXA2/SPP1",17
"GO:0071695","GO:0071695","anatomical structure maturation","37/1320","277/18805",0.133574007220217,1.90292364073953,4.15964153516899,0.000121288071284952,0.0021873158366404,0.0015573570176396,"LEP/PPARG/EPAS1/CDKN1C/GATA3/EDNRB/CEBPA/S1PR1/IGF1/XBP1/ZBTB16/CDH5/AURKA/LTF/KLF2/BCL2/ADAMTS7/FOXA1/APP/TAL1/NEMP1/CTNNB1/RERE/LHX6/KCNB1/RECK/FZD5/ANG/ZBTB7A/EPB42/FGFR1/RET/H3-3B/BMP2/CDK5R2/DLD/PLXNB1",37
"GO:0014074","GO:0014074","response to purine-containing compound","24/1320","150/18805",0.16,2.27939393939394,4.32246574740241,0.000122312006580127,0.00219897357509024,0.00156565726421605,"ADIPOQ/GPD1/PDE2A/SDC1/FOSB/KCNJ8/CDO1/ASS1/INPP5K/TEK/FOS/ASPH/AQP1/P2RY1/COL1A1/CASQ2/PER1/DUOX2/CRTC3/BIRC2/STAT1/P2RX6/RAPGEF3/EZR",24
"GO:0006790","GO:0006790","sulfur compound metabolic process","42/1320","329/18805",0.127659574468085,1.81866537717602,4.11604073729877,0.000123002333583287,0.00220458028653122,0.00156964921236648,"ACACB/GHR/ACSM5/ACSL1/MTHFD1/CDO1/ACOT2/ACAT1/SLC19A3/HMGCR/HACD2/SUCLG1/GPX1/IDS/FMO3/DGAT1/CHST15/TPST2/SMS/SUCLA2/ACSL3/STAT5A/GSTM5/CTNNB1/GLO1/IDH1/GAL3ST4/ELOVL5/MCCC1/CHST2/GCLC/DSE/APIP/SUCLG2/TCF7L2/TST/BHMT2/AHCYL2/MICAL2/IDUA/SULT1B1/DLD",42
"GO:0042180","GO:0042180","ketone metabolic process","32/1320","227/18805",0.140969162995595,2.00827659858497,4.19925652283043,0.000125020391030036,0.00222762809927653,0.00158605913009253,"ACACB/AKR1C2/ADIPOQ/COQ8A/AKR1C1/PPARG/CAV1/AKR1C3/ACADL/EDNRB/ADM/FMO2/NQO2/IRS2/FABP5/CES1/SOX9/RGN/DAB2/TWIST1/WDTC1/NR1H3/GLO1/APOC1/ELOVL5/KAT2B/EGR1/DKK3/BMP2/KYNU/INHBA/ABCD2",32
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","48/1320","393/18805",0.122137404580153,1.73999537358316,4.07337191933144,0.0001250531138993,0.00222762809927653,0.00158605913009253,"LEP/CD36/PPARG/CAV1/AKR1C3/EZH2/KCNJ8/FKBP4/PLPP1/FABP5/DHRS3/ZDHHC3/RXRA/KANK2/NR3C1/IFIH1/SMARCA4/RFTN1/NEK7/LMO3/SCGB2A2/DAB2/TWIST1/KLF2/PUM2/CITED2/RTN4/CTBP2/FOXA1/RBFOX2/TLR4/LAMP2/TAX1BP1/ESR1/ITCH/MAP3K7/NR1H3/TRIM24/SP100/FBXL2/PER1/CRY1/ZBTB7A/INAVA/BIRC2/BMP2/TRIM31/CNOT2",48
"GO:0016049","GO:0016049","cell growth","57/1320","492/18805",0.115853658536585,1.65047579453067,4.01710526738662,0.000130455764050761,0.00231678300486488,0.00164953693953786,"FHL1/S100B/NDN/CXCR4/SEMA3G/CDKN2C/CDH1/SFN/TMEM97/DDR1/NRN1/MSX1/SLIT3/ALCAM/SOX9/IGF1/EGFR/XBP1/CLSTN1/SMARCA4/FN1/CRYAB/AURKA/TGFBR2/POSTN/DAB2/KRT17/URI1/PUM2/BCL2/PPP3CB/NPR1/PRR5/RTN4/APP/AGTR1/SMAD7/SH3BP4/CTNNB1/JADE1/ITCH/LAMB2/IGFBP3/CSNK2A1/H3-3B/HRG/CCDC85B/FAM107A/SPP1/INHBA/ARIH2/ADAM17/RGS4/HYAL2/BTG1/NDEL1/PDLIM5",57
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","42/1320","330/18805",0.127272727272727,1.81315426997245,4.09465166405414,0.000131612391769056,0.0023229324954094,0.00165391534346745,"CD24/CAV1/SFN/MSX1/NACC2/MUC1/IVNS1ABP/CLU/XBP1/HIPK2/FGF2/PPM1F/MELK/GPX1/BNIP3/MIF/IFI6/IER3/BCL2L2/CEBPB/URI1/BCL2/PMAIP1/TMEM109/ACKR3/MSH6/DAPK2/FZD1/APP/PPP1R15A/PINK1/CTNNB1/FYN/EIF2AK3/WFS1/PIK3R1/HSPE1/YBX3/TP53BP2/PTPN2/NONO/TNFRSF1B",42
"GO:0032373","GO:0032373","positive regulation of sterol transport","10/1320","36/18805",0.277777777777778,3.95728114478114,4.87980610538036,0.000131998395876483,0.0023229324954094,0.00165391534346745,"ADIPOQ/ABCA8/PPARG/CAV1/CES1/RXRA/ABCA1/NR1H3/ABCA5/ANXA2",10
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","10/1320","36/18805",0.277777777777778,3.95728114478114,4.87980610538036,0.000131998395876483,0.0023229324954094,0.00165391534346745,"ADIPOQ/ABCA8/PPARG/CAV1/CES1/RXRA/ABCA1/NR1H3/ABCA5/ANXA2",10
"GO:0007178","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","51/1320","427/18805",0.11943793911007,1.70153821588248,4.02898282821817,0.000137146649891788,0.00240626275789056,0.00171324603859748,"CAV2/PPARG/CHRDL1/CAV1/FERMT2/CDKN1C/TGFBR3/SPTBN1/CIDEA/SLC2A10/MSX1/PTPRK/RBPMS/TMEM100/JUN/XBP1/HIPK2/FMOD/CDH5/GPC3/CRIM1/FOS/TGFBR2/FSTL1/DAB2/SMAD6/CLDN5/CITED2/FZD1/SMAD7/MAP3K7/ZEB1/TFAP2B/SINHCAF/SPRY1/ZEB2/EGR1/COL1A2/ZBTB7A/PBLD/TOB1/DKK3/SORL1/BMP2/TSKU/INHBA/ADAM17/ID1/HSPA5/SMAD5/NREP",51
"GO:0008652","GO:0008652","amino acid biosynthetic process","15/1320","73/18805",0.205479452054795,2.92730386052304,4.53313669635935,0.000138780507976689,0.00242761699388652,0.00172845013885934,"SLC38A1/MTHFD1/ASS1/ALDH1A1/ATP2B4/GOT2/SRR/OAT/PLOD2/ASNS/SHMT2/ABAT/APIP/BHMT2/SLC1A3",15
"GO:0071346","GO:0071346","cellular response to type II interferon","18/1320","98/18805",0.183673469387755,2.61665120593692,4.4086595624919,0.000143891060098427,0.00250947732057885,0.00178673424767665,"PPARG/ASS1/GSN/VIM/STXBP1/ACTR2/CALM1/JAK1/EPRS1/TLR4/MRC1/NR1H3/CD47/ACTR3/SP100/VAMP3/PTPN2/STAT1",18
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","48/1320","396/18805",0.121212121212121,1.72681359044995,4.01638005815119,0.000150140842490681,0.00261065793286035,0.0018587742950928,"BIN1/TACSTD2/RGCC/WASF3/KANK1/FERMT2/ITGB1BP1/SPTBN1/DLC1/SDC4/FKBP4/GSN/INPP5K/S1PR1/SYNPO/STMN1/CLU/KANK2/PDE4DIP/PPM1F/CRYAB/CDH5/ARHGEF7/GPX1/ARFGEF1/TRIM27/EPS8/LPAR1/LIMCH1/APP/S100A10/ADD1/EFEMP2/CD47/SPTAN1/CYRIA/PIK3R1/CORO2B/PFDN1/HDGFL3/GAS2L1/PRUNE1/RAPGEF3/CLIP3/PTGER4/RGS4/ARHGAP35/ROCK2",48
"GO:0030277","GO:0030277","maintenance of gastrointestinal epithelium","8/1320","24/18805",0.333333333333333,4.74873737373737,5.04906020271397,0.000153513827291739,0.00266136322611422,0.00189487618900204,"RBP4/SOX9/HTR4/SERPINA3/TLR4/TFF3/PBLD/INAVA",8
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","30/1320","210/18805",0.142857142857143,2.03517316017316,4.14480237087938,0.000157962048164445,0.00273035290966734,0.00194399646967957,"LEP/ADIPOQ/CD24/RGCC/MMD/GHR/ITGB1BP1/ANGPT1/EZH2/SASH1/IGF1/EGFR/FGF2/LTF/DDR2/S100A12/CALM1/FLT1/TCIM/PINK1/TLR4/MAP3K7/CAMK1/TOM1L1/ECT2/MAP2K7/FGFR1/ITGB3/ADAM17/NEDD9",30
"GO:0001885","GO:0001885","endothelial cell development","14/1320","66/18805",0.212121212121212,3.02192378328742,4.5210864499822,0.000160948991995127,0.00277375111944266,0.00197489575976581,"PDE2A/EDNRB/AMOTL2/CDH5/GPX1/PPP1R16B/CLDN5/TNMD/ADD1/TJP2/PECAM1/RAPGEF3/EZR/ROCK2",14
"GO:0016126","GO:0016126","sterol biosynthetic process","15/1320","74/18805",0.202702702702703,2.8877457002457,4.47052096830064,0.000162923022773709,0.00279948851816181,0.00199322064812424,"QKI/ACAA2/CYB5R3/CES1/HMGCR/GNAI1/MSMO1/FAXDC2/SREBF2/FDPS/TM7SF2/DHCR24/CYP51A1/LSS/SQLE",15
"GO:0003205","GO:0003205","cardiac chamber development","26/1320","172/18805",0.151162790697674,2.15349718111346,4.17559758322626,0.000169442539105745,0.00289713824738796,0.00206274672594688,"RBP4/PDE2A/DSP/TGFBR3/GATA3/SOX4/KCNJ8/SLIT3/DHRS3/PARVA/TEK/ZFPM2/SOS1/TGFBR2/ADAMTS1/NACA/FHL2/SMAD6/CITED2/PLXND1/FZD1/COL11A1/SMAD7/ANK2/KCNK2/BMP2",26
"GO:0046326","GO:0046326","positive regulation of D-glucose import","10/1320","37/18805",0.27027027027027,3.8503276003276,4.76832569119348,0.000169600711134643,0.00289713824738796,0.00206274672594688,"ADIPOQ/SORBS1/PRKCI/RHOQ/IRS2/IGF1/PTPN11/GPC3/CREBL2/PIK3R1",10
"GO:0007586","GO:0007586","digestion","23/1320","144/18805",0.159722222222222,2.27543665824916,4.22135574977384,0.000172329226509246,0.00291121707713044,0.00207277077639827,"LEP/RBP4/AKR1C2/AKR1C1/CD36/PTGER3/ACO1/SOX9/CCKBR/HTR4/SERPINA3/MDK/AQP1/WNK1/PIR/UGCG/TLR4/TJP2/NR1H3/TFF3/PBLD/INAVA/EZR",23
"GO:0034612","GO:0034612","response to tumor necrosis factor","33/1320","241/18805",0.136929460580913,1.95072614107884,4.0813838847653,0.000172929051099745,0.00291121707713044,0.00207277077639827,"FABP4/ADIPOQ/AKAP12/GPD1/GATA3/CEBPA/PID1/KRT18/ASS1/INPP5K/KRT8/FOS/UBD/POSTN/KLF2/GCH1/DHX9/ADAMTS7/COL1A1/MAP3K7/PIAS3/YBX3/MAP2K7/ZFP36/SMPD4/BIRC2/ASAH1/PTPN2/STAT1/ADAM17/HYAL2/CD14/TNFRSF1B",33
"GO:0009314","GO:0009314","response to radiation","52/1320","442/18805",0.117647058823529,1.67602495543672,3.95167586319135,0.000173181490254574,0.00291121707713044,0.00207277077639827,"HMGN1/CAT/GATA3/ATP1A2/MME/NMT2/PTPRK/HMGCR/PCNA/NPM1/EGFR/CRYAB/ALAD/FOS/GPX1/IL12A/DTL/CLK2/RAD54B/CDS1/HSF1/BCL2/PBK/AQP1/TMEM109/MSH6/PCLAF/APP/KMT2A/PPP1CB/INTS7/TXN/FEN1/RO60/KRT14/MAPK11/RAD1/PIK3R1/PER1/ECT2/EGR1/CRY1/DCLRE1C/TP53BP1/NDRG4/MAP2K7/SLC1A3/MFAP4/ID2/SYNE1/HYAL2/PDE8B",52
"GO:0010828","GO:0010828","positive regulation of D-glucose transmembrane transport","11/1320","44/18805",0.25,3.56155303030303,4.67391668177798,0.0001734235752385,0.00291121707713044,0.00207277077639827,"ADIPOQ/SORBS1/PRKCI/RHOQ/IRS2/IGF1/PTPN11/GPC3/CREBL2/PIK3R1/CLIP3",11
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","11/1320","44/18805",0.25,3.56155303030303,4.67391668177798,0.0001734235752385,0.00291121707713044,0.00207277077639827,"CD36/HBB/KLF4/ASS1/CLU/KLF2/DDAH2/APP/DDAH1/TLR4/ESR1",11
"GO:0045740","GO:0045740","positive regulation of DNA replication","11/1320","44/18805",0.25,3.56155303030303,4.67391668177798,0.0001734235752385,0.00291121707713044,0.00207277077639827,"PCNA/EGFR/CDK1/BAZ1A/DHX9/WEE1/GLI2/LPIN1/CDC7/FGFR1/DBF4",11
"GO:0010821","GO:0010821","regulation of mitochondrion organization","20/1320","117/18805",0.170940170940171,2.43524993524994,4.27876389649374,0.000176163185672901,0.00294870849581795,0.00209946446325235,"PPARG/PDE2A/ACAA2/PID1/CLU/IGF1/AURKA/TMEM135/GPX1/BNIP3/IFI6/IER3/LMNA/BCL2L2/PMAIP1/DCN/PINK1/TMEM14A/MIEF1/GCLC",20
"GO:0030336","GO:0030336","negative regulation of cell migration","47/1320","388/18805",0.121134020618557,1.72570095282724,3.96865530872438,0.000177779428517499,0.00296723544731929,0.00211265555228154,"ADIPOQ/TACSTD2/PPARG/RGCC/KANK1/ITGB1BP1/TGFBR3/CDH1/DLC1/KLF4/STK26/PTPRK/SERPINF1/MEOX2/ZMYND8/PTEN/ABHD6/FGF2/MITF/DUSP1/MIF/DLG5/ATP2B4/RRAS/BCL2/CLDN5/CITED2/LIMCH1/DUSP3/DCN/DACH1/PTPRR/SMAD7/APOD/KRIT1/SINHCAF/GTPBP4/ZEB2/SP100/RECK/PTPRM/IGFBP3/NDRG4/HRG/PTGER4/HYAL2/NEDD9",47
"GO:0007009","GO:0007009","plasma membrane organization","26/1320","173/18805",0.15028901734104,2.14104922052899,4.14263777468877,0.000186367910229901,0.00310169450596906,0.00220838967310018,"BIN1/CAV2/CAV1/CXCR4/SPTBN1/CD9/ANK3/EHD2/GSN/CAVIN2/CLU/PTEN/PLSCR4/ANO3/FNBP1L/TMEM41B/UGCG/S100A10/AHNAK/VPS4A/SH3GLB1/ANK2/SERP1/ANXA2/VMP1/ABCD2",26
"GO:0060326","GO:0060326","cell chemotaxis","41/1320","325/18805",0.126153846153846,1.79721445221445,3.9833193752872,0.000190475451122854,0.00315235588458398,0.00224446030002456,"RARRES2/CXCR4/S100A14/EDNRB/CXADR/TPBG/S1PR1/PARVA/ANXA1/VEGFD/FGF2/LGALS3/IL6R/DUSP1/IL12A/MIF/LPAR1/S100A12/CCL14/ITGA1/MDK/FLT1/WNK1/ACKR3/DAPK2/APP/AGTR1/XCL1/PIP5K1C/ALOX5/VAV3/FGFR1/HRG/CKLF/ACKR4/EPHB1/PPIB/ADAM17/NEDD9/CXCL11/PTPRO",41
"GO:0015909","GO:0015909","long-chain fatty acid transport","14/1320","67/18805",0.208955223880597,2.97682044323835,4.453713500937,0.000190494295514774,0.00315235588458398,0.00224446030002456,"FABP4/CD36/PPARG/ACSL1/IRS2/FABP5/ANXA1/PLIN2/PLA2G4A/MIF/ABCD4/ACSL3/EPRS1/ABCD2",14
